osm_type,osm_id,osm_key,nombre,nombre_normalizado,operador,tipo_infraestructura,modo_principal,categoria_intermodal,capacidad,railway,amenity,public_transport,network,brand,operator,ref,wikidata,website,osm_ids,cantidad_elementos_osm,es_ferrocarril,es_subte,es_autobus,es_fluvial,es_tranvia,es_multimodal,score_infraestructura
node,5035956830,node/5035956830,Gallardo e Hidalgo,gallardo e hidalgo,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5035956828,5035956830",2,0,0,0,0,0,0,0.0
node,5035956831,node/5035956831,Ángel Gallardo e Hidalgo,angel gallardo e hidalgo,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5035956829,5035956831",2,0,0,0,0,0,0,0.0
node,5035956842,node/5035956842,Parque Centenario,parque centenario,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5035956842,5035956843",2,0,0,0,0,0,0,0.0
node,5035956850,node/5035956850,Avenida Patricias Argentinas,avenida patricias argentinas,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5035956850,5035956851",2,0,0,0,0,0,0,0.0
node,5035956852,node/5035956852,Potosí y Río de Janeiro,potosi y rio de janeiro,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5035956852,5035956853",2,0,0,0,0,0,0,0.0
node,5035956854,node/5035956854,Potosí y Pringles,potosi y pringles,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5035956854,5035956855",2,0,0,0,0,0,0,0.0
node,5035956858,node/5035956858,Potosí y Medrano,potosi y medrano,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5035956858,5035956859",2,0,0,0,0,0,0,0.0
node,5035956860,node/5035956860,Bulnes y Potosí,bulnes y potosi,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5035956860,5035956861",2,0,0,0,0,0,0,0.0
node,5035956863,node/5035956863,Perón y Billinghurst,peron y billinghurst,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5035956863,5035956864",2,0,0,0,0,0,0,0.0
node,6209233767,node/6209233767,Soldado Sosa y Vidal,soldado sosa y vidal,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5037450211,6209233767",2,0,0,0,0,0,0,0.0
node,6209233769,node/6209233769,Soldado Sosa y Montgolfier,soldado sosa y montgolfier,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5037450213,6177066710,6209233768,6209233769",4,0,0,0,0,0,0,0.0
node,5038003834,node/5038003834,Yrigoyen y Alberti,yrigoyen y alberti,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5038003833,5038003834",2,0,0,0,0,0,0,0.0
node,5038009786,node/5038009786,De la Torre y Caaguazú,de la torre y caaguazu,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5038009785,5038009786",2,0,0,0,0,0,0,0.0
node,5041618629,node/5041618629,Gral. Rivas y Libres,gral. rivas y libres,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5041618629,6242328585",2,0,0,0,0,0,0,0.0
node,5643086239,node/5643086239,Centro de Trasbordo González Catán,centro de trasbordo gonzalez catan,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"13427448549,13427448550,13427448551,5047353081,5047353083,5047353085,5047353086,5047353087,5047353088,5047353089,5047353090,5047353091,5047353092,5047353093,5047353094,5568198072,5613005932,5643086239,6150796021,6153497676,6179592091,6238860914,6238860915,6238860917,6238860919,6268642023",26,0,0,0,0,0,0,0.0
node,6133151698,node/6133151698,Km. 29,km. 29,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5047353082,6133151698",2,0,0,0,0,0,0,0.0
node,5049414028,node/5049414028,,,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,5049414028,1,0,0,0,0,0,0,0.0
node,5051196801,node/5051196801,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,1834,,,"5051196798,5051196801",2,0,0,0,0,0,0,0.0
node,5051196802,node/5051196802,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,1833,,,5051196802,1,0,0,0,0,0,0,0.0
node,5051228037,node/5051228037,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,2017,,,"5051228037,5051228038",2,0,0,0,0,0,0,0.0
node,5053552676,node/5053552676,,,,TERMINAL_AUTOBUS,AUTOBUS,AUTOMOTOR,,,bus_station,,,,,,,,5053552676,1,0,0,1,0,0,0,0.8
node,5054538124,node/5054538124,,,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,1837,,,5054538124,1,0,0,0,0,0,0,0.0
node,5054807732,node/5054807732,Corvalán y Derqui,corvalan y derqui,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,5054807732,1,0,0,0,0,0,0,0.0
node,5057325171,node/5057325171,Pavón y Pasco,pavon y pasco,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5057325171,5076306498",2,0,0,0,0,0,0,0.0
node,5061312164,node/5061312164,Illia y Senador Morón,illia y senador moron,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5061312164,5061312165",2,0,0,0,0,0,0,0.0
node,5063284276,node/5063284276,Charlone y Forest,charlone y forest,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5063284275,5063284276",2,0,0,0,0,0,0,0.0
node,5068092271,node/5068092271,Montiel e Ibarrola,montiel e ibarrola,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5068092271,5068092272",2,0,0,0,0,0,0,0.0
node,13940759702,node/13940759702,Vergara y Epecuén,vergara y epecuen,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"13940759702,13940759703,5070611191,5070611192",4,0,0,0,0,0,0,0.0
node,5070611196,node/5070611196,Vergara y Palacios,vergara y palacios,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5070611196,5070611201",2,0,0,0,0,0,0,0.0
node,5076531523,node/5076531523,Flores,flores,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5076531523,5076531524",2,0,0,0,0,0,0,0.0
node,5076531527,node/5076531527,Bolivia,bolivia,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5076531527,5076531528,5076531529,5076531530,5076531539,5076531540,520941017",7,0,0,0,0,0,0,0.0
node,5076531534,node/5076531534,Lafuente,lafuente,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5076531531,5076531532,5076531533,5076531534,5076531548,5076531549,520941018",7,0,0,0,0,0,0,0.0
node,5076531538,node/5076531538,Avenida San Pedrito,avenida san pedrito,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5076531535,5076531536,5076531537,5076531538,520941019",5,0,0,0,0,0,0,0.0
node,5076531542,node/5076531542,General Artigas,general artigas,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5076531541,5076531542,5076531543,5076531544,5076531545,5076531547,520941016",7,0,0,0,0,0,0,0.0
node,5080741747,node/5080741747,Rivadavia y Helguera,rivadavia y helguera,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5080741747,5080741748,5080741749,5080741750,6551856394,6551856395",6,0,0,0,0,0,0,0.0
node,5080741753,node/5080741753,Rivadavia y Donato Álvarez,rivadavia y donato alvarez,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5080741753,5080741755,6397710303,6397710304,6397710305,6397710306",6,0,0,0,0,0,0,0.0
node,5080741754,node/5080741754,Rivadavia y  Donato Álvarez,rivadavia y  donato alvarez,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5080741754,5080741756",2,0,0,0,0,0,0,0.0
node,6397710296,node/6397710296,Rivadavia y Morelos,rivadavia y morelos,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13091741193,13091741194,5080741759,5080741760,6397710295,6397710296,6397710297,6397710298",8,0,0,0,0,0,0,0.0
node,6754835035,node/6754835035,Rivadavia y Biedma,rivadavia y biedma,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5080741767,6754835035",2,0,0,0,0,0,0,0.0
node,6551856396,node/6551856396,Rivadavia y Oroño,rivadavia y orono,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"14007981405,5080741768,5080741769,6551856396,6551856397",5,0,0,0,0,0,0,0.0
node,6534704511,node/6534704511,Estación Puan,estacion puan,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5080741770,5080741771,6534704510,6534704511",4,0,0,0,0,0,0,0.0
node,5080741772,node/5080741772,Rivadavia y Espinosa,rivadavia y espinosa,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5080741772,5080741773,5080741774,5080741775,5080741776,5080741777",6,0,0,0,0,0,0,0.0
node,5080741778,node/5080741778,Rivadavia y Gainza,rivadavia y gainza,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5080741778,5080741779,5080741780,5080741781,6133713850,6133713851",6,0,0,0,0,0,0,0.0
node,5080741782,node/5080741782,Rivadavia y García Lorca,rivadavia y garcia lorca,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5080741782,5080741783",2,0,0,0,0,0,0,0.0
node,5643086238,node/5643086238,Acoyte,acoyte,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5080741787,5643086238",2,0,0,0,0,0,0,0.0
node,5080741788,node/5080741788,Parque Rivadavia,parque rivadavia,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"13091741195,13091741196,5080741788,5080741789,5080741790,5080741791,5425881751,5425881752,5425881753,5425881754",10,0,0,0,0,0,0,0.0
node,6551856399,node/6551856399,Avenida La Plata,avenida la plata,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5080741792,5080741794,6551856399,6551856400",4,0,0,0,0,0,0,0.0
node,5080741795,node/5080741795,Rivadavia y Avenida La Plata,rivadavia y avenida la plata,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5080741793,5080741795",2,0,0,0,0,0,0,0.0
node,9565040088,node/9565040088,Rivadavia y Pringles,rivadavia y pringles,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5080741796,5080741797,5080741798,5080741799,9565040088,9565040089",6,0,0,0,0,0,0,0.0
node,5080741800,node/5080741800,Gascón - Bocayuva,gascon - bocayuva,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,5080741800,1,0,0,0,0,0,0,0.0
node,5080741801,node/5080741801,Rivadavia y Gascón,rivadavia y gascon,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,5080741801,1,0,0,0,0,0,0,0.0
node,5080741804,node/5080741804,Rivadavia y Gascón,rivadavia y gascon,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5080741804,5080741805",2,0,0,0,0,0,0,0.0
node,12543100821,node/12543100821,Medrano - Castro Barros,medrano - castro barros,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12543100821,12543100822,5080741806,5080741807,5080741808,5080741809,6551856403,6551856404",8,0,0,0,0,0,0,0.0
node,5080741819,node/5080741819,Ayacucho - Sarandí,ayacucho - sarandi,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,5080741819,1,0,0,0,0,0,0,0.0
node,5080741820,node/5080741820,Rivadavia y Ayacucho,rivadavia y ayacucho,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,5080741820,1,0,0,0,0,0,0,0.0
node,5080742022,node/5080742022,Avenida de Mayo y Sáenz Peña,avenida de mayo y saenz pena,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5080742021,5080742022",2,0,0,0,0,0,0,0.0
node,5080742025,node/5080742025,Talcahuano y Rivadavia,talcahuano y rivadavia,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5080742025,5080742026",2,0,0,0,0,0,0,0.0
node,5080742030,node/5080742030,Talcahuano y Perón,talcahuano y peron,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5080742029,5080742030",2,0,0,0,0,0,0,0.0
node,5080742034,node/5080742034,Talcahuano y Corrientes,talcahuano y corrientes,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5080742033,5080742034",2,0,0,0,0,0,0,0.0
node,5080742035,node/5080742035,Plaza Lavalle,plaza lavalle,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5080742035,5080742036,5080742039,5080742040",4,0,0,0,0,0,0,0.0
node,5080744777,node/5080744777,Alcorta y Roldán,alcorta y roldan,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5080744777,5080744778",2,0,0,0,0,0,0,0.0
node,5085051563,node/5085051563,Ministro Carranza,ministro carranza,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,5085051563,1,1,0,0,0,0,0,1.0
node,5091018884,node/5091018884,Ingeniero Romulo Otamendi,ingeniero romulo otamendi,Trenes Argentinos,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,halt,,station,Mitre,,Trenes Argentinos,,Q5842790,,5091018884,1,1,0,0,0,0,0,1.0
node,8674776006,node/8674776006,Zelaya,zelaya,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"11201138332,5092891782,8674776006",3,1,0,0,0,0,0,1.0
node,5105112740,node/5105112740,Parada Paseo del Bosque,parada paseo del bosque,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,3,,,5105112740,1,0,0,0,0,0,0,0.0
node,5105135922,node/5105135922,Parada Casa Curuchet,parada casa curuchet,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,2,,,5105135922,1,0,0,0,0,0,0,0.0
node,5105273448,node/5105273448,Parada Pasaje Dardo Rocha,parada pasaje dardo rocha,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,5,,,5105273448,1,0,0,0,0,0,0,0.0
node,5105273449,node/5105273449,Parada Teatro Argentino,parada teatro argentino,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,6,,,5105273449,1,0,0,0,0,0,0,0.0
node,5105353136,node/5105353136,Parada Centro Comercial 5 y 51,parada centro comercial 5 y 51,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,4,,,5105353136,1,0,0,0,0,0,0,0.0
node,5109276518,node/5109276518,Parada Palacio Campodónico,parada palacio campodonico,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,1,,,5109276518,1,0,0,0,0,0,0,0.0
node,5109558881,node/5109558881,Parada Plaza Moreno,parada plaza moreno,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,10,,,5109558881,1,0,0,0,0,0,0,0.0
node,5109560519,node/5109560519,Parada Catedral,parada catedral,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,9,,,5109560519,1,0,0,0,0,0,0,0.0
node,5109571536,node/5109571536,Parada Centro Cultural Islas Malvinas,parada centro cultural islas malvinas,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,8,,,5109571536,1,0,0,0,0,0,0,0.0
node,5109588529,node/5109588529,Parada Teatro Coliseo Podestá,parada teatro coliseo podesta,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,7,,,5109588529,1,0,0,0,0,0,0,0.0
node,5118649951,node/5118649951,Avenida 9 de Julio,avenida 9 de julio,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5118649950,5118649951,8906159601,8906159602",4,0,0,0,0,0,0,0.0
node,5118699049,node/5118699049,Sarmiento y Libertad,sarmiento y libertad,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5118699049,5118699050,5118699051,5118699052",4,0,0,0,0,0,0,0.0
node,5118803777,node/5118803777,,,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"499713319,5118803777",2,0,0,0,0,0,0,0.0
node,5120199581,node/5120199581,Retiro (Belgrano),retiro (belgrano),Ferrovías,ESTACION_FERROVIARIA,FERROCARRIL,FERROVIARIO,,station,,station,Belgrano,,Ferrovías,,Q5844505,,5120199581,1,1,0,0,0,0,0,1.0
node,5122945456,node/5122945456,Libertador,libertador,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"5122945454,5122945455,5122945456",3,1,0,0,0,0,0,1.0
node,5151035087,node/5151035087,Km 34,km 34,Trenes Argentinos,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,halt,,station,Roca,,Trenes Argentinos,,Q6060681,,5151035087,1,1,0,0,0,0,0,1.0
node,5151035092,node/5151035092,Intendente Pedro P. Turner,intendente pedro p. turner,Trenes Argentinos,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,halt,,station,Roca,,Trenes Argentinos,,Q6060672,,5151035092,1,1,0,0,0,0,0,1.0
node,5154205361,node/5154205361,Tucumán,tucuman,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5153028854,5153028855,5154205361,5154205362",4,0,0,0,0,0,0,0.0
node,5154202608,node/5154202608,General San Martín,general san martin,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5154202602,5154202603,5154202605,5154202608",4,0,0,0,0,0,0,0.0
node,5154202620,node/5154202620,General Lavalle,general lavalle,Metrobus Ruta 8,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,Metrobus Ruta 8,,,,,,"5154202612,5154202613,5154202617,5154202620",4,0,0,0,0,0,0,0.0
node,11027065256,node/11027065256,Hospital Bocalandro,hospital bocalandro,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"11027065256,5154205322,5154205323,5154205325,5154205328",5,0,0,0,0,0,0,0.0
node,5154205335,node/5154205335,Primero de Mayo,primero de mayo,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5154205330,5154205331,5154205335,5154205338",4,0,0,0,0,0,0,0.0
node,5154205340,node/5154205340,Gabino Ezeiza,gabino ezeiza,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5154205340,5154205345",2,0,0,0,0,0,0,0.0
node,5154205348,node/5154205348,Gabino Ezeiza,gabino ezeiza,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5154205341,5154205348",2,0,0,0,0,0,0,0.0
node,5154205359,node/5154205359,Hugo del Carril,hugo del carril,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5154205350,5154205351,5154205356,5154205359",4,0,0,0,0,0,0,0.0
node,5154501038,node/5154501038,Milazzo y Ranelagh,milazzo y ranelagh,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,5154501038,1,0,0,0,0,0,0,0.0
node,5161003704,node/5161003704,Hospital Cuenca Alta,hospital cuenca alta,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12091159156,5161003704,5161003705,8589877770",4,0,0,0,0,0,0,0.0
node,5161577367,node/5161577367,El Pindó y 17 de Octubre,el pindo y 17 de octubre,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"11998054944,5161577367",2,0,0,0,0,0,0,0.0
node,5161577369,node/5161577369,Crovara y Colonia,crovara y colonia,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5161577369,6171967015,6180249274,6180249275",4,0,0,0,0,0,0,0.0
node,6145329109,node/6145329109,Crovara y Cristianía,crovara y cristiania,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5161577371,6145329109,6145329110,6171925262,6180249265,6231417906",6,0,0,0,0,0,0,0.0
node,5161577372,node/5161577372,Crovara y Cristianía (180 x Aut.),crovara y cristiania (180 x aut.),,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5161577372,6181495861",2,0,0,0,0,0,0,0.0
node,5161577374,node/5161577374,Cementerio de Villegas,cementerio de villegas,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,5161577374,1,0,0,0,0,0,0,0.0
node,5161577378,node/5161577378,Coronel Terrada y León Gallo,coronel terrada y leon gallo,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5161577377,5161577378,6177094930,6918356699",4,0,0,0,0,0,0,0.0
node,5161577379,node/5161577379,Ambrosetti y Terrada,ambrosetti y terrada,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,5161577379,1,0,0,0,0,0,0,0.0
node,5161577380,node/5161577380,Coronel Terrada y Guatemala,coronel terrada y guatemala,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5161577380,6177094929,6304739460,6304739461",4,0,0,0,0,0,0,0.0
node,5171746559,node/5171746559,Plaza Constitución,plaza constitucion,Trenes Argentinos,ESTACION_FERROVIARIA,FERROCARRIL,FERROVIARIO,,station,,station,Subte de Buenos Aires,,Trenes Argentinos,,Q800596,,5171746559,1,1,0,0,0,0,0,1.0
node,6517616015,node/6517616015,Circunvalación y De la Semilla,circunvalacion y de la semilla,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5176391879,6517616015",2,0,0,0,0,0,0,0.0
node,6184674478,node/6184674478,Volkswagen Mercado Central,volkswagen mercado central,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5176391880,6184674478",2,0,0,0,0,0,0,0.0
node,5176391881,node/5176391881,De La Huerta y Del Cultivo,de la huerta y del cultivo,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"11424106474,5176391881",2,0,0,0,0,0,0,0.0
node,5181128972,node/5181128972,Núñez y Aizpúrua,nunez y aizpurua,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5181128971,5181128972",2,0,0,0,0,0,0,0.0
node,5181128973,node/5181128973,Parque General Paz,parque general paz,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"12001746280,5181128973,5181128974,5181128975",4,0,0,0,0,0,0,0.0
node,5192772514,node/5192772514,Burzaco,burzaco,Trenes Argentinos,ESTACION_FERROVIARIA,FERROCARRIL,FERROVIARIO,,station,,station,Roca,,Trenes Argentinos,,Q5841232,,5192772514,1,1,0,0,0,0,0,1.0
node,5198943422,node/5198943422,Eva Duarte y El Benteveo,eva duarte y el benteveo,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5198943421,5198943422",2,0,0,0,0,0,0,0.0
node,5198943426,node/5198943426,El Benteveo y El Matorro,el benteveo y el matorro,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5198943425,5198943426,5198943427,5198943428",4,0,0,0,0,0,0,0.0
node,5198943440,node/5198943440,El Benteveo y El Jume,el benteveo y el jume,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5198943439,5198943440,5198943441,5198943442",4,0,0,0,0,0,0,0.0
node,5198943448,node/5198943448,El Benteveo y El Tala,el benteveo y el tala,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5198943445,5198943446,5198943447,5198943448",4,0,0,0,0,0,0,0.0
node,5198943459,node/5198943459,El Benteveo y González,el benteveo y gonzalez,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5198943459,5198943460",2,0,0,0,0,0,0,0.0
node,5198943465,node/5198943465,Güemes y El Chouí,guemes y el choui,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5198943465,5198943466",2,0,0,0,0,0,0,0.0
node,5198943469,node/5198943469,Güemes y El Burlisto,guemes y el burlisto,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5198943469,5198943470",2,0,0,0,0,0,0,0.0
node,5198943488,node/5198943488,Güemes y Balancini,guemes y balancini,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5198943486,5198943487,5198943488,6153497682",4,0,0,0,0,0,0,0.0
node,6206984630,node/6206984630,Balancini y Güemes,balancini y guemes,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5198943489,6206984629,6206984630,6551930434",4,0,0,0,0,0,0,0.0
node,5198943503,node/5198943503,Güemes y El Benteveo,guemes y el benteveo,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"5198943503,5198943512,5198943513,6184674479",4,0,0,0,0,0,0,0.0
node,5198958321,node/5198958321,El Hornero y Eva Duarte,el hornero y eva duarte,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,5198958321,1,0,0,0,0,0,0,0.0
node,5198958329,node/5198958329,Eva Duarte y Fray González,eva duarte y fray gonzalez,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"5198958326,5198958327,5198958329,5198958330",4,0,0,0,0,0,0,0.0
node,13362902276,node/13362902276,El Jume y Bevilaqua,el jume y bevilaqua,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13362902275,13362902276,5198996883,5198996884",4,0,0,0,0,0,0,0.0
