id_h3,provincia,jurisdiccion,operaciones_totales,categoria_demanda,hora_pico,modo_dominante,metodo_asignacion,distancia_asignacion_m
88c2e39751fffff,Buenos Aires,Marcos Paz,120,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e381abfffff,Buenos Aires,La Matanza,119,DEMANDA_MEDIA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a49bfffff,Buenos Aires,La Plata,119,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e02e27fffff,Buenos Aires,Cañuelas,119,DEMANDA_MEDIA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b12dfffff,Buenos Aires,Merlo,119,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a8ddfffff,Buenos Aires,Pilar,119,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e306d3fffff,Buenos Aires,Tigre,118,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e02661fffff,Buenos Aires,Cañuelas,118,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a933fffff,Buenos Aires,Magdalena,118,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3da9bfffff,Buenos Aires,Berazategui,117,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16631fffff,Buenos Aires,Mercedes,117,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3af29fffff,Buenos Aires,Pilar,117,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee5269fffff,Buenos Aires,Campana,117,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3da27fffff,Buenos Aires,La Plata,117,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a03bfffff,Buenos Aires,Pilar,117,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c235fffff,Buenos Aires,Berazategui,117,DEMANDA_MEDIA,9,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06021fffff,Buenos Aires,San Vicente,116,DEMANDA_MEDIA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e306ddfffff,Buenos Aires,Tigre,116,DEMANDA_MEDIA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38691fffff,Buenos Aires,Marcos Paz,116,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16199fffff,Buenos Aires,Luján,116,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3aca9fffff,Buenos Aires,Pilar,116,DEMANDA_MEDIA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39a59fffff,Buenos Aires,Ezeiza,116,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b5a9fffff,Buenos Aires,General Rodríguez,116,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a6edfffff,Buenos Aires,La Plata,115,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2aecdfffff,Buenos Aires,La Plata,115,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee5759fffff,Buenos Aires,Zárate,115,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33903fffff,Buenos Aires,San Fernando,115,DEMANDA_MEDIA,16,COLECTIVO,INTERSECCION_MAYOR_AREA,
88c2e33743fffff,Buenos Aires,Escobar,115,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c2e5fffff,Buenos Aires,Berazategui,114,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e1cf47fffff,Buenos Aires,Lobos,114,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a96bfffff,Buenos Aires,Tigre,114,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06d01fffff,Buenos Aires,Florencio Varela,114,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33093fffff,Buenos Aires,Escobar,114,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39231fffff,Buenos Aires,Cañuelas,114,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee523bfffff,Buenos Aires,Campana,114,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed809fffff,Buenos Aires,Pilar,114,DEMANDA_MEDIA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e064b9fffff,Buenos Aires,Ezeiza,114,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2eedb51fffff,Buenos Aires,Pilar,113,DEMANDA_MEDIA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3dad1fffff,Buenos Aires,La Plata,113,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e23619fffff,Buenos Aires,Ensenada,113,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b84bfffff,Buenos Aires,Ituzaingó,112,DEMANDA_MEDIA,5,COLECTIVO,INTERSECCION_MAYOR_AREA,
88c2e3a967fffff,Buenos Aires,Tigre,112,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e17947fffff,Buenos Aires,General Rodríguez,112,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3322dfffff,Buenos Aires,Tigre,112,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec94bfffff,Buenos Aires,Campana,111,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a83dfffff,Buenos Aires,Malvinas Argentinas,111,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a085fffff,Buenos Aires,Pilar,111,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2eedaa1fffff,Buenos Aires,Exaltación de la Cruz,111,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3db53fffff,Buenos Aires,La Plata,110,DEMANDA_MEDIA,11,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b513fffff,Buenos Aires,General Rodríguez,110,DEMANDA_MEDIA,9,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a5a7fffff,Buenos Aires,Pilar,109,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e30221fffff,Ciudad Autónoma de Buenos Aires,Comuna 13,109,DEMANDA_MEDIA,19,COLECTIVO,INTERSECCION_MAYOR_AREA,
88c2e3b709fffff,Buenos Aires,General Rodríguez,109,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2ae21fffff,Buenos Aires,La Plata,109,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33999fffff,Buenos Aires,San Fernando,109,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ae63fffff,Buenos Aires,Pilar,108,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d0bdfffff,Buenos Aires,Florencio Varela,108,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d763fffff,Buenos Aires,Florencio Varela,108,DEMANDA_MEDIA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b533fffff,Buenos Aires,General Rodríguez,108,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3bb41fffff,Buenos Aires,Ituzaingó,108,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a4c9fffff,Buenos Aires,La Plata,108,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e306d1fffff,Buenos Aires,Tigre,108,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a9dbfffff,Buenos Aires,Escobar,108,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39897fffff,Buenos Aires,Esteban Echeverría,108,DEMANDA_MEDIA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d1d3fffff,Buenos Aires,Berazategui,107,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee572bfffff,Buenos Aires,Zárate,107,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a74dfffff,Buenos Aires,General Rodríguez,107,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e32255fffff,Buenos Aires,Escobar,107,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e399c5fffff,Buenos Aires,Almirante Brown,107,DEMANDA_MEDIA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec9b7fffff,Buenos Aires,Campana,107,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b841fffff,Buenos Aires,Ituzaingó,107,DEMANDA_MEDIA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2eecb2dfffff,Buenos Aires,Campana,107,DEMANDA_MEDIA,21,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3065dfffff,Buenos Aires,Tigre,107,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e322e1fffff,Buenos Aires,Escobar,107,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3bb23fffff,Buenos Aires,Ituzaingó,106,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2ae0bfffff,Buenos Aires,La Plata,106,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e14307fffff,Buenos Aires,General Las Heras,106,DEMANDA_MEDIA,22,COLECTIVO,REPRESENTATIVE_POINT,
88c2e1cf69fffff,Buenos Aires,Lobos,106,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ac63fffff,Buenos Aires,Pilar,106,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3aca3fffff,Buenos Aires,Pilar,106,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e02d59fffff,Buenos Aires,Cañuelas,105,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c263fffff,Buenos Aires,Berazategui,105,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e306c9fffff,Buenos Aires,Tigre,105,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33305fffff,Buenos Aires,Tigre,105,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39991fffff,Buenos Aires,Esteban Echeverría,105,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33361fffff,Buenos Aires,Tigre,104,DEMANDA_MEDIA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3331dfffff,Buenos Aires,Tigre,104,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e0632bfffff,Buenos Aires,Brandsen,104,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a2cbfffff,Buenos Aires,General Rodríguez,104,DEMANDA_MEDIA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3aea9fffff,Buenos Aires,Pilar,104,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ae65fffff,Buenos Aires,Pilar,104,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e31a53fffff,Ciudad Autónoma de Buenos Aires,Comuna 4,103,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec915fffff,Buenos Aires,Campana,103,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a595fffff,Buenos Aires,La Plata,103,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b5adfffff,Buenos Aires,General Rodríguez,102,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b701fffff,Buenos Aires,General Rodríguez,102,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39ad9fffff,Buenos Aires,Ezeiza,102,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d96dfffff,Buenos Aires,Ensenada,102,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e04455fffff,Buenos Aires,Brandsen,102,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ae9dfffff,Buenos Aires,Pilar,102,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e384d9fffff,Buenos Aires,Merlo,102,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3db0dfffff,Buenos Aires,La Plata,102,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3da69fffff,Buenos Aires,La Plata,102,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3da99fffff,Buenos Aires,La Plata,102,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e169cdfffff,Buenos Aires,Luján,101,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39a0dfffff,Buenos Aires,Esteban Echeverría,101,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e17985fffff,Buenos Aires,General Rodríguez,101,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06595fffff,Buenos Aires,Presidente Perón,101,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b5e1fffff,Buenos Aires,General Rodríguez,101,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16807fffff,Buenos Aires,Luján,101,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e1690bfffff,Buenos Aires,Luján,101,DEMANDA_MEDIA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33297fffff,Buenos Aires,Escobar,101,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d557fffff,Buenos Aires,Florencio Varela,101,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3acabfffff,Buenos Aires,Pilar,101,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b333fffff,Buenos Aires,Merlo,101,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39a5bfffff,Buenos Aires,Ezeiza,100,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38f45fffff,Buenos Aires,La Matanza,100,DEMANDA_MEDIA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3aa4dfffff,Buenos Aires,San Miguel,100,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c343fffff,Buenos Aires,Berazategui,100,DEMANDA_MEDIA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ad47fffff,Buenos Aires,Pilar,100,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a8d9fffff,Buenos Aires,Pilar,100,DEMANDA_MEDIA,5,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec247fffff,Buenos Aires,Exaltación de la Cruz,99,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3365dfffff,Buenos Aires,Pilar,99,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a59dfffff,Buenos Aires,Pilar,99,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33131fffff,Buenos Aires,Tigre,99,DEMANDA_MEDIA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39093fffff,Buenos Aires,La Matanza,98,DEMANDA_MEDIA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b0a5fffff,Buenos Aires,Moreno,98,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a657fffff,Buenos Aires,La Plata,98,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3953dfffff,Buenos Aires,La Matanza,98,DEMANDA_MEDIA,10,COLECTIVO,REPRESENTATIVE_POINT,
88c2eecb6dfffff,Buenos Aires,Campana,98,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec805fffff,Buenos Aires,Campana,98,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e168dbfffff,Buenos Aires,Luján,98,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e30769fffff,Buenos Aires,San Isidro,98,DEMANDA_MEDIA,11,COLECTIVO,REPRESENTATIVE_POINT,
88c2e23601fffff,Buenos Aires,Berisso,98,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e02f13fffff,Buenos Aires,Cañuelas,98,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b85dfffff,Buenos Aires,Moreno,98,DEMANDA_MEDIA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16ab3fffff,Buenos Aires,Luján,97,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3aebdfffff,Buenos Aires,Pilar,97,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e1699bfffff,Buenos Aires,Luján,97,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e31653fffff,Buenos Aires,Hurlingham,97,DEMANDA_MEDIA,22,COLECTIVO,REPRESENTATIVE_POINT,
88c2e306dbfffff,Buenos Aires,Tigre,97,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33ae3fffff,Buenos Aires,Tigre,97,DEMANDA_MEDIA,22,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ad6dfffff,Buenos Aires,Pilar,97,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c755fffff,Buenos Aires,Quilmes,97,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec01dfffff,Buenos Aires,Exaltación de la Cruz,97,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3306bfffff,Buenos Aires,Tigre,97,DEMANDA_MEDIA,19,COLECTIVO,REPRESENTATIVE_POINT,
88c2e02d5dfffff,Buenos Aires,Cañuelas,97,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39703fffff,Buenos Aires,La Matanza,96,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2af5dfffff,Buenos Aires,La Plata,96,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38b0dfffff,Buenos Aires,Lomas de Zamora,96,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e332b5fffff,Buenos Aires,Escobar,96,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ac07fffff,Buenos Aires,Pilar,96,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee5703fffff,Buenos Aires,Zárate,95,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee5213fffff,Buenos Aires,Campana,95,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3da37fffff,Buenos Aires,La Plata,95,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3344bfffff,Buenos Aires,Escobar,95,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b5c9fffff,Buenos Aires,General Rodríguez,95,DEMANDA_MEDIA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e305ebfffff,Buenos Aires,Tigre,95,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a15dfffff,Buenos Aires,Moreno,95,DEMANDA_MEDIA,5,COLECTIVO,REPRESENTATIVE_POINT,
88c2e0692dfffff,Buenos Aires,La Plata,95,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2ae29fffff,Buenos Aires,La Plata,94,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2eeda41fffff,Buenos Aires,Pilar,94,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3da67fffff,Buenos Aires,La Plata,94,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ad0dfffff,Buenos Aires,Pilar,94,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2eedb19fffff,Buenos Aires,Pilar,94,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee52abfffff,Buenos Aires,Zárate,93,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b1e1fffff,Buenos Aires,Moreno,93,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e02d55fffff,Buenos Aires,Cañuelas,93,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec9ebfffff,Buenos Aires,Campana,93,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e166ddfffff,Buenos Aires,Mercedes,93,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec35dfffff,Buenos Aires,Exaltación de la Cruz,92,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e334b7fffff,Buenos Aires,Campana,92,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec199fffff,Buenos Aires,Exaltación de la Cruz,92,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38735fffff,Buenos Aires,Merlo,92,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e168d1fffff,Buenos Aires,Luján,92,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee814dfffff,Buenos Aires,San Andrés de Giles,92,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d047fffff,Buenos Aires,La Plata,92,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e168e7fffff,Buenos Aires,Luján,92,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16839fffff,Buenos Aires,Luján,92,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33137fffff,Buenos Aires,Tigre,92,DEMANDA_MEDIA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2eedaa7fffff,Buenos Aires,Exaltación de la Cruz,92,DEMANDA_MEDIA,9,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a415fffff,Buenos Aires,La Plata,91,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38501fffff,Buenos Aires,Merlo,91,DEMANDA_MEDIA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a5dbfffff,Buenos Aires,Pilar,91,DEMANDA_MEDIA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e331a5fffff,Buenos Aires,Tigre,91,DEMANDA_MEDIA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16805fffff,Buenos Aires,Luján,91,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e0671bfffff,Buenos Aires,San Vicente,91,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b959fffff,Buenos Aires,Ituzaingó,90,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e069e7fffff,Buenos Aires,Brandsen,90,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a4b7fffff,Buenos Aires,Pilar,90,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e306b9fffff,Buenos Aires,Tigre,90,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e0656bfffff,Buenos Aires,San Vicente,90,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b587fffff,Buenos Aires,General Rodríguez,90,DEMANDA_MEDIA,5,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3dae1fffff,Buenos Aires,La Plata,90,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3371bfffff,Buenos Aires,Escobar,90,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d843fffff,Buenos Aires,La Plata,90,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3daa5fffff,Buenos Aires,La Plata,89,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a1b5fffff,Buenos Aires,Pilar,89,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b519fffff,Buenos Aires,General Rodríguez,89,DEMANDA_MEDIA,9,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16941fffff,Buenos Aires,Luján,89,DEMANDA_MEDIA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2eec901fffff,Buenos Aires,Campana,89,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee8dabfffff,Buenos Aires,San Antonio de Areco,89,DEMANDA_MEDIA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3bb37fffff,Buenos Aires,Ituzaingó,89,DEMANDA_MEDIA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e16993fffff,Buenos Aires,Luján,89,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e1c357fffff,Buenos Aires,Lobos,89,DEMANDA_MEDIA,15,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33221fffff,Buenos Aires,Tigre,89,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b589fffff,Buenos Aires,General Rodríguez,88,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3adb5fffff,Buenos Aires,Escobar,88,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e315b1fffff,Buenos Aires,San Isidro,88,DEMANDA_MEDIA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33363fffff,Buenos Aires,Tigre,88,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
