nodo_id,h3,instalaciones_250m,instalaciones_500m,instalaciones_1000m,intercambiadores_250m,intercambiadores_500m,intercambiadores_1000m,modos_250m,cantidad_modos_250m,ferrocarril_250m,subte_250m,autobus_250m,fluvial_250m,tranvia_250m,modos_500m,cantidad_modos_500m,ferrocarril_500m,subte_500m,autobus_500m,fluvial_500m,tranvia_500m,modos_1000m,cantidad_modos_1000m,ferrocarril_1000m,subte_1000m,autobus_1000m,fluvial_1000m,tranvia_1000m,densidad_instalaciones_250m,densidad_instalaciones_500m,densidad_instalaciones_1000m,instalaciones_500m_normalizadas,densidad_instalaciones_500m_normalizada,intercambiadores_500m_normalizados,diversidad_modal_500m_normalizada,modo_ferroviario_estructurante,modo_subterraneo_estructurante,modo_fluvial_estructurante,conectividad_modal_500m,soporte_fisico_preliminar,categoria_soporte_fisico,ranking_soporte_fisico,tipo_intermodalidad,score_intermodalidad,score_demanda,score_densidad,score_conectividad,score_alcance,score_integracion,ranking_centralidad,ranking_operaciones_validacion,ranking_centralidad_validacion,diferencia_ranking_abs,score_intermodalidad_500m,categoria_intermodalidad_500m,ranking_intermodalidad,geometry,demanda_base_23,indice_demanda_estructural,infraestructura_instalaciones,infraestructura_intercambiadores,infraestructura_diversidad_modal,indice_infraestructura_estructural,indice_intermodalidad_estructural,indice_conectividad_estructural,indice_integracion_territorial,indice_centralidad_estructural,indice_centralidad_estructural_robusto,ranking_centralidad_estructural,ranking_centralidad_estructural_robusto,categoria_centralidad_estructural,categoria_centralidad_estructural_robusta,brecha_demanda_infraestructura,deficit_infraestructura,diagnostico_demanda_infraestructura,prioridad_intervencion,ranking_prioridad_intervencion,nivel_demanda_estructural,nivel_infraestructura_estructural,nivel_intermodalidad_estructural,nivel_conectividad_estructural,nivel_integracion_territorial,nivel_demanda,nivel_infraestructura,nivel_intermodalidad,nivel_conectividad,nivel_deficit_infraestructura,categoria_prioridad_intervencion,tipologia_centralidad,dimension_dominante,perfil_multidimensional,diagnostico_tipologico,ranking_tipologia_estructural,ranking_tipologia_prioridad,perfil_intervencion,deficit_demanda,deficit_intermodalidad,deficit_conectividad,deficit_integracion,deficit_estructural_promedio,impacto_potencial,categoria_impacto,urgencia_intervencion,nivel_urgencia,score_prioridad_territorial,nivel_prioridad_territorial,tipo_intervencion_recomendada,justificacion_intervencion,ranking_prioridad_territorial,ranking_intervencion,ranking_nivel_prioridad,dimensiones_prioritarias,diagnostico_territorial
65,2,22,30,58,0,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,112.04507993669432,38.197186342054884,18.46197339865986,0.007747933884297521,0.4314334042643508,0.0,0.2,0,0,0,0.13999999999999999,20.22,SOPORTE_FISICO_BAJO,110,MONOMODAL,50.0,60.416666666666664,50.0,69.44444444444444,95.48611111111111,50.34722222222222,38,58,38,20,40.0,INTERMODALIDAD_BAJA,115,"POLYGON ((5652667.17129 6156346.395976, 5652297.218664 6156144.218883, 5651865.404825 6156368.928346, 5651803.510048 6156795.828452, 5652173.45432 6156998.03733, 5652111.564675 6157424.990728, 5652481.547647 6157627.239353, 5652913.428621 6157402.502794, 5652975.293053 6156975.531156, 5652605.301725 6156773.314318, 5652667.17129 6156346.395976))",60.416666666666664,60.416666666666664,41.5647,0.0,20.0,21.5807,19.8438,53.2118,47.8009,40.25,38.89,89,89,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_BAJA,38.84,78.41929999999999,DEFICIT_INFRAESTRUCTURAL,51.79,52,60.416666666666664,21.5807,19.8438,53.2118,MEDIO,ALTO,BAJO,MUY_BAJO,MEDIO,BAJO,PRIORIDAD_MEDIA,CENTRALIDAD_LOCAL,DEMANDA,DEMANDA,PERFIL_EQUILIBRADO,89,52,MANTENER_Y_OPTIMIZAR,39.583333333333336,80.1562,46.7882,52.1991,64.3907,54.75347333333333,IMPACTO_MEDIO,68.594275,ALTA,61.409079,PRIORIDAD_ALTA,MEJORAR_INTERMODALIDAD,Existe un déficit relevante de intermodalidad respecto del potencial estructural de la centralidad.,50,6,50,INTERMODALIDAD|INFRAESTRUCTURA|INTEGRACION|CONECTIVIDAD,INTERVENCION_SELECTIVA
32,2,54,107,209,2,7,12,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL|TRANVIA,3,1,0,1,0,1,AUTOBUS|FERROCARRIL|FLUVIAL|TRANVIA,4,1,0,1,1,1,275.0197416627951,136.2366312866624,66.52676621241226,0.02763429752066116,0.578800029727839,0.3777141354898746,0.6,1,0,0,0.5333142406469623,45.12,SOPORTE_FISICO_MEDIO,6,MONOMODAL,50.0,76.38888888888889,63.888888888888886,69.44444444444444,95.48611111111111,50.34722222222222,25,35,25,10,85.0,INTERMODALIDAD_MUY_ALTA,3,"POLYGON ((5637497.723124 6161872.648176, 5637128.496357 6161670.328483, 5636696.896237 6161894.920149, 5636634.489382 6162321.845005, 5637003.707726 6162524.196436, 5636941.306002 6162951.174497, 5637310.562979 6163153.565642, 5637742.230107 6162928.946987, 5637804.606752 6162501.950679, 5637435.341349 6162299.591273, 5637497.723124 6161872.648176))",76.38888888888889,76.38888888888889,56.6722,37.7714,60.0,49.9347,58.8179,79.4271,52.4306,64.32,93.75,10,10,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,26.45,50.0653,DEFICIT_INFRAESTRUCTURAL,56.41,45,76.38888888888889,49.9347,58.8179,79.4271,MEDIO,ALTO,MEDIO,MEDIO,ALTO,BAJO,PRIORIDAD_MEDIA,CENTRALIDAD_CONECTIVA,CONECTIVIDAD,CONECTIVIDAD|DEMANDA,FUERTE_CONECTIVIDAD,10,45,MANTENER_Y_OPTIMIZAR,23.611111111111114,41.1821,20.572900000000004,47.5694,39.847425,74.28892944444445,IMPACTO_ALTO,41.57163500000001,MEDIA,61.214750166666676,PRIORIDAD_ALTA,AMPLIAR_INFRAESTRUCTURA,"Demanda 76.4/100 frente a infraestructura 49.9/100, con déficit infrastructural de 50.1 puntos.",51,29,51,INFRAESTRUCTURA|INTEGRACION|INTERMODALIDAD,INTERVENCION_SELECTIVA
58,2,22,32,54,0,1,5,AUTOBUS,1,0,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,112.04507993669432,40.74366543152521,17.188733853924695,0.008264462809917356,0.43883556491653486,0.12590471182995822,0.4,1,0,0,0.3177714135489874,28.63,SOPORTE_FISICO_BAJO,75,INTERMODAL,100.0,65.27777777777779,52.083333333333336,23.26388888888889,46.18055555555556,50.34722222222222,50,51,50,1,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5631240.919949 6177369.156013, 5630871.566843 6177166.018559, 5630439.537886 6177390.758365, 5630376.828548 6177818.649029, 5630746.173134 6178021.81822, 5630683.468903 6178449.76207, 5631052.852086 6178652.971048, 5631484.948024 6178428.204438, 5631547.627286 6178000.24225, 5631178.23558 6177797.06501, 5631240.919949 6177369.156013))",65.27777777777779,65.27777777777779,42.3215,12.5905,40.0,30.8842,51.8629,50.0,65.162,51.69,69.44,45,45,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,34.39,69.11580000000001,DEFICIT_INFRAESTRUCTURAL,52.92,51,65.27777777777779,30.8842,51.8629,50.0,ALTO,ALTO,BAJO,MEDIO,MEDIO,BAJO,PRIORIDAD_MEDIA,CENTRALIDAD_LOCAL,DEMANDA,DEMANDA,PERFIL_EQUILIBRADO,45,51,MANTENER_Y_OPTIMIZAR,34.722222222222214,48.1371,50.0,34.837999999999994,50.522725,63.575433888888895,IMPACTO_ALTO,54.906295,MEDIA,60.878612833333335,PRIORIDAD_ALTA,MEJORAR_INTERMODALIDAD,Existe un déficit relevante de intermodalidad respecto del potencial estructural de la centralidad.,52,7,52,INFRAESTRUCTURA|CONECTIVIDAD|INTERMODALIDAD,INTERVENCION_SELECTIVA
36,1,35,44,82,1,2,4,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,178.25353626292278,56.02253996834716,26.101410667070837,0.011363636363636364,0.4755153414270987,0.19955424691458712,0.4,1,0,0,0.3398662740743761,31.8,SOPORTE_FISICO_BAJO,54,MONOMODAL,50.0,63.888888888888886,81.25,23.26388888888889,46.18055555555556,50.34722222222222,62,53,62,9,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5624246.560319 6165255.84894, 5623897.720256 6164917.747984, 5623960.564303 6164490.792406, 5624372.219866 6164401.946167, 5624721.033747 6164740.024267, 5624658.218246 6165166.971462, 5624246.560319 6165255.84894))",63.888888888888886,63.888888888888886,46.0755,19.9554,40.0,34.8831,41.2041,53.6458,58.2176,50.0,65.28,51,51,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,29.01,65.1169,DEFICIT_INFRAESTRUCTURAL,49.94,54,63.888888888888886,34.8831,41.2041,53.6458,MEDIO,ALTO,BAJO,MEDIO,MEDIO,BAJO,PRIORIDAD_MEDIA,CENTRALIDAD_LOCAL,DEMANDA,DEMANDA,PERFIL_EQUILIBRADO,51,54,MANTENER_Y_OPTIMIZAR,36.111111111111114,58.7959,46.3542,41.7824,53.01235,62.13091444444444,IMPACTO_ALTO,56.283935,MEDIA,60.54461866666667,PRIORIDAD_ALTA,MEJORAR_INTERMODALIDAD,Existe un déficit relevante de intermodalidad respecto del potencial estructural de la centralidad.,53,8,53,INFRAESTRUCTURA|INTERMODALIDAD|CONECTIVIDAD|INTEGRACION,INTERVENCION_SELECTIVA
37,1,35,49,77,3,4,8,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,178.25353626292278,62.38873769202297,24.50986123615188,0.01265495867768595,0.48796223344540923,0.2923416876766772,0.4,1,0,0,0.3677025063030031,34.58,SOPORTE_FISICO_BAJO,39,MONOMODAL,50.0,63.19444444444444,80.55555555555556,23.26388888888889,46.18055555555556,50.34722222222222,64,54,64,10,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5625711.66378 6171556.318602, 5626080.528272 6171759.074195, 5626017.722979 6172186.449729, 5625586.028237 6172411.051386, 5625237.061835 6172072.836232, 5625299.893861 6171645.465617, 5625711.66378 6171556.318602))",63.19444444444444,63.19444444444444,47.3508,29.2342,40.0,38.53,43.5238,48.6111,57.9861,50.39,66.67,49,49,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,24.66,61.47,DEFICIT_INFRAESTRUCTURAL,47.78,57,63.19444444444444,38.53,43.5238,48.6111,MEDIO,ALTO,BAJO,MEDIO,MEDIO,BAJO,PRIORIDAD_MEDIA,CENTRALIDAD_LOCAL,DEMANDA,DEMANDA,PERFIL_EQUILIBRADO,49,57,MANTENER_Y_OPTIMIZAR,36.80555555555556,56.4762,51.3889,42.0139,52.837250000000004,62.16567222222222,IMPACTO_ALTO,55.286915,MEDIA,60.02069333333334,PRIORIDAD_ALTA,MEJORAR_INTERMODALIDAD,Existe un déficit relevante de intermodalidad respecto del potencial estructural de la centralidad.,54,9,54,INFRAESTRUCTURA|INTERMODALIDAD|CONECTIVIDAD|INTEGRACION,INTERVENCION_SELECTIVA
56,1,1,3,11,0,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,5.092958178940651,3.819718634205488,3.5014087480216975,0.0007747933884297521,0.18495368961100384,0.0,0.2,0,0,0,0.13999999999999999,11.49,SOPORTE_FISICO_MUY_BAJO,138,MONOMODAL,50.0,51.388888888888886,70.83333333333334,23.26388888888889,46.18055555555556,50.34722222222222,80,71,80,9,33.0,INTERMODALIDAD_BAJA,138,"POLYGON ((5648865.212461 6127622.633216, 5649234.034267 6127823.129031, 5649172.260925 6128247.886252, 5648741.640473 6128472.129624, 5648372.826882 6128271.602081, 5648434.625527 6127846.862893, 5648865.212461 6127622.633216))",51.388888888888886,51.388888888888886,16.7796,0.0,20.0,11.5964,16.7188,40.3646,54.7454,33.19,23.61,111,111,CENTRALIDAD_ESTRUCTURAL_BAJA,CENTRALIDAD_ESTRUCTURAL_BAJA,39.79,88.4036,DEFICIT_INFRAESTRUCTURAL,46.75,62,51.388888888888886,11.5964,16.7188,40.3646,MEDIO,MEDIO,MUY_BAJO,MUY_BAJO,MEDIO,BAJO,PRIORIDAD_MEDIA,CENTRALIDAD_LOCAL,INTEGRACION_TERRITORIAL,TERRITORIAL,PERFIL_EQUILIBRADO,111,62,MANTENER_Y_OPTIMIZAR,48.611111111111114,83.2812,59.6354,45.2546,69.1437,46.60618444444444,IMPACTO_MEDIO,74.89701000000001,ALTA,59.448510666666664,PRIORIDAD_MEDIA,MEJORAR_CONECTIVIDAD,La conectividad constituye una de las principales restricciones estructurales de la centralidad.,55,3,1,INFRAESTRUCTURA|INTERMODALIDAD|CONECTIVIDAD|INTEGRACION,INTERVENCION_SELECTIVA
81,2,17,17,32,0,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,86.58028904199107,21.645072260497766,10.185916357881302,0.004390495867768595,0.36690985424200945,0.0,0.2,0,0,0,0.13999999999999999,17.91,SOPORTE_FISICO_MUY_BAJO,122,MONOMODAL,50.0,52.77777777777778,41.66666666666667,69.44444444444444,46.18055555555556,50.34722222222222,63,69,63,6,40.0,INTERMODALIDAD_BAJA,115,"POLYGON ((5641518.849978 6150714.196919, 5641581.022828 6150287.99319, 5641211.927318 6150086.292421, 5640780.667308 6150310.763645, 5640718.469301 6150736.949203, 5640287.197641 6150961.423736, 5640224.979633 6151387.644334, 5640594.058435 6151589.408573, 5641025.363602 6151364.92048, 5641087.55646 6150938.681707, 5641518.849978 6150714.196919))",52.77777777777778,52.77777777777778,34.9848,0.0,20.0,18.9312,19.8438,38.9757,45.0231,34.88,27.78,105,105,CENTRALIDAD_ESTRUCTURAL_BAJA,CENTRALIDAD_ESTRUCTURAL_BAJA,33.85,81.0688,DEFICIT_INFRAESTRUCTURAL,45.21,64,52.77777777777778,18.9312,19.8438,38.9757,MEDIO,MEDIO,MUY_BAJO,MUY_BAJO,BAJO,BAJO,PRIORIDAD_MEDIA,CENTRALIDAD_LOCAL,DEMANDA,DEMANDA,PERFIL_EQUILIBRADO,105,64,MANTENER_Y_OPTIMIZAR,47.22222222222222,80.1562,61.0243,54.9769,69.30655,48.58419888888889,IMPACTO_MEDIO,72.917965,ALTA,59.30832933333333,PRIORIDAD_MEDIA,MEJORAR_CONECTIVIDAD,La conectividad constituye una de las principales restricciones estructurales de la centralidad.,56,4,2,INFRAESTRUCTURA|INTERMODALIDAD|CONECTIVIDAD|INTEGRACION,INTERVENCION_SELECTIVA
40,1,18,33,76,1,3,4,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,91.67324722093171,42.01690497626037,24.19155134996809,0.008522727272727272,0.44236895617989846,0.25180942365991643,0.4,1,0,0,0.3555428270979749,31.91,SOPORTE_FISICO_BAJO,53,MONOMODAL,50.0,61.111111111111114,79.16666666666666,23.26388888888889,46.18055555555556,50.34722222222222,67,57,67,10,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5632662.348307 6175839.201701, 5633031.765553 6176042.28372, 5632969.145911 6176470.141322, 5632537.084034 6176694.898575, 5632167.675297 6176491.784815, 5632230.319927 6176063.945542, 5632662.348307 6175839.201701))",61.111111111111114,61.111111111111114,42.6828,25.1809,40.0,35.2798,42.5105,60.5903,57.5231,50.5,67.36,48,48,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,25.83,64.7202,DEFICIT_INFRAESTRUCTURAL,47.0,61,61.111111111111114,35.2798,42.5105,60.5903,MEDIO,ALTO,BAJO,MEDIO,ALTO,BAJO,PRIORIDAD_MEDIA,CENTRALIDAD_LOCAL,DEMANDA,DEMANDA,PERFIL_EQUILIBRADO,48,61,MANTENER_Y_OPTIMIZAR,38.888888888888886,57.4895,39.4097,42.4769,51.024074999999996,60.96837055555555,IMPACTO_ALTO,54.51393,MEDIA,59.11089483333333,PRIORIDAD_MEDIA,MEJORAR_INTERMODALIDAD,Existe un déficit relevante de intermodalidad respecto del potencial estructural de la centralidad.,57,10,3,INFRAESTRUCTURA|INTERMODALIDAD|INTEGRACION,INTERVENCION_SELECTIVA
45,1,16,20,37,1,1,2,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,81.48733086305042,25.464790894703256,11.777465788800255,0.005165289256198347,0.3852407435141075,0.12590471182995822,0.4,1,0,0,0.3177714135489874,26.71,SOPORTE_FISICO_BAJO,84,MONOMODAL,50.0,59.02777777777778,75.69444444444444,23.26388888888889,46.18055555555556,50.34722222222222,71,60,71,11,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5647123.442741 6150554.865473, 5647492.906026 6150756.661342, 5647430.914581 6151183.045566, 5646999.434653 6151407.615734, 5646629.979708 6151205.788108, 5646691.996349 6150779.42207, 5647123.442741 6150554.865473))",59.02777777777778,59.02777777777778,36.8507,12.5905,40.0,28.6814,39.3629,52.0833,56.3657,46.2,54.17,67,67,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MEDIA,30.35,71.3186,DEFICIT_INFRAESTRUCTURAL,47.56,59,59.02777777777778,28.6814,39.3629,52.0833,MEDIO,MEDIO,BAJO,BAJO,MEDIO,BAJO,PRIORIDAD_MEDIA,CENTRALIDAD_LOCAL,DEMANDA,DEMANDA,PERFIL_EQUILIBRADO,67,59,MANTENER_Y_OPTIMIZAR,40.97222222222222,60.6371,47.9167,43.6343,55.876675,56.940223888888895,IMPACTO_MEDIO,59.8152,MEDIA,58.90913683333333,PRIORIDAD_MEDIA,MEJORAR_CONECTIVIDAD,La conectividad constituye una de las principales restricciones estructurales de la centralidad.,58,5,4,INFRAESTRUCTURA|INTERMODALIDAD|CONECTIVIDAD|INTEGRACION,INTERVENCION_SELECTIVA
55,2,69,117,251,2,5,8,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,351.4141143469049,148.96902673401405,79.89578143213146,0.03021694214876033,0.5892338822407044,0.3254589587445453,0.4,1,0,0,0.3776376876233636,39.21,SOPORTE_FISICO_BAJO,17,MONOMODAL,50.0,64.58333333333334,51.388888888888886,95.83333333333334,46.18055555555556,50.34722222222222,37,52,37,15,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5635953.14094 6164254.455483, 5636015.582544 6163827.407509, 5635646.381061 6163624.992606, 5635214.74641 6163849.593941, 5635152.279746 6164276.623664, 5634720.633606 6164501.228213, 5634658.147016 6164928.29288, 5635027.33162 6165130.771252, 5635459.011256 6164906.153223, 5635521.472792 6164479.070302, 5635953.14094 6164254.455483))",64.58333333333334,64.58333333333334,57.744,32.5459,40.0,43.8557,44.3518,76.9965,48.2639,55.59,78.47,32,32,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,20.73,56.1443,DEFICIT_INFRAESTRUCTURAL,47.04,60,64.58333333333334,43.8557,44.3518,76.9965,MEDIO,ALTO,MEDIO,MEDIO,ALTO,BAJO,PRIORIDAD_MEDIA,CENTRALIDAD_CONECTIVA,CONECTIVIDAD,CONECTIVIDAD,FUERTE_CONECTIVIDAD,32,60,MANTENER_Y_OPTIMIZAR,35.41666666666666,55.6482,23.003500000000003,51.7361,46.633024999999996,65.15927166666667,IMPACTO_ALTO,48.73088500000001,MEDIA,58.8955055,PRIORIDAD_MEDIA,MEJORAR_INTERMODALIDAD,Existe un déficit relevante de intermodalidad respecto del potencial estructural de la centralidad.,59,11,5,INFRAESTRUCTURA|INTERMODALIDAD|INTEGRACION,CENTRALIDAD_CONECTIVA
51,1,3,3,16,1,1,1,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,15.278874536821952,3.819718634205488,5.092958178940651,0.0007747933884297521,0.18495368961100384,0.12590471182995822,0.4,1,0,0,0.3177714135489874,19.63,SOPORTE_FISICO_MUY_BAJO,113,MONOMODAL,50.0,56.25,74.30555555555556,23.26388888888889,46.18055555555556,50.34722222222222,73,64,73,9,63.0,INTERMODALIDAD_MEDIA,108,"POLYGON ((5650205.552515 6148556.612915, 5650575.134817 6148758.329334, 5650513.254011 6149184.644687, 5650081.765672 6149409.225441, 5649712.191691 6149207.477255, 5649774.097725 6148781.180082, 5650205.552515 6148556.612915))",56.25,56.25,16.7796,12.5905,40.0,20.5945,30.1615,67.0139,55.9028,43.7,50.0,73,73,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MEDIA,35.66,79.4055,DEFICIT_INFRAESTRUCTURAL,48.01,56,56.25,20.5945,30.1615,67.0139,MEDIO,MEDIO,BAJO,BAJO,ALTO,BAJO,PRIORIDAD_MEDIA,CENTRALIDAD_LOCAL,CONECTIVIDAD,CONECTIVIDAD,PERFIL_EQUILIBRADO,73,56,MANTENER_Y_OPTIMIZAR,43.75,69.8385,32.98609999999999,44.0972,56.581824999999995,54.441365,IMPACTO_MEDIO,62.433625000000006,ALTA,58.866981499999994,PRIORIDAD_MEDIA,MONITOREAR,Prioridad territorial 58.9/100 sin un déficit dominante que justifique una intervención mayor.,60,1,6,INFRAESTRUCTURA|INTERMODALIDAD|INTEGRACION,INTERVENCION_SELECTIVA
61,2,53,84,170,7,9,14,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,269.9267834838545,106.95212175775367,54.11268065124442,0.02169421487603306,0.5505734545902551,0.41824639950663545,0.6,1,0,1,0.5454739198519907,45.05,SOPORTE_FISICO_MEDIO,7,MONOMODAL,50.0,68.75,54.166666666666664,23.26388888888889,95.48611111111111,50.34722222222222,55,46,55,9,85.0,INTERMODALIDAD_MUY_ALTA,3,"POLYGON ((5631992.748623 6172236.537516, 5632424.620263 6172011.853662, 5632487.225702 6171584.3318, 5632117.984504 6171381.512088, 5631686.146353 6171606.182505, 5631316.952247 6171403.370811, 5630885.136188 6171628.030951, 5630822.480751 6172055.516222, 5631191.666368 6172258.359647, 5631623.515912 6172033.686071, 5631992.748623 6172236.537516))",68.75,68.75,53.7735,41.8246,60.0,50.1256,59.8312,69.184,49.1898,60.42,85.42,22,22,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,18.62,49.8744,CENTRALIDAD_ESTRATEGICA,48.7,55,68.75,50.1256,59.8312,69.184,MEDIO,ALTO,MEDIO,MEDIO,ALTO,MUY_BAJO,PRIORIDAD_MEDIA,CENTRALIDAD_LOCAL,CONECTIVIDAD,CONECTIVIDAD,PERFIL_EQUILIBRADO,22,55,MANTENER_Y_OPTIMIZAR,31.25,40.1688,30.816000000000003,50.8102,42.91735,68.58447000000001,IMPACTO_ALTO,43.77669,MEDIA,58.481257,PRIORIDAD_MEDIA,MEJORAR_INTEGRACION_TERRITORIAL,La integración territorial presenta un déficit relevante respecto de las demás dimensiones.,61,1,7,INTEGRACION|INFRAESTRUCTURA|INTERMODALIDAD,INTERVENCION_SELECTIVA
98,3,34,60,126,1,4,7,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,173.16057808398213,76.39437268410977,40.10704565915763,0.015495867768595042,0.5114387677034817,0.2923416876766772,0.4,1,0,0,0.3677025063030031,35.44,SOPORTE_FISICO_BAJO,34,MONOMODAL,50.0,61.80555555555556,27.083333333333332,69.44444444444444,95.48611111111111,50.34722222222222,45,56,45,11,70.0,INTERMODALIDAD_MEDIA,16,"POLYGON ((5636909.69881 6179561.686404, 5636972.217927 6179133.507707, 5636602.466239 6178930.202529, 5636170.203946 6179155.044286, 5636107.659825 6179583.204626, 5635675.386149 6179808.049491, 5635612.822133 6180236.244694, 5635180.537085 6180461.092663, 5635117.953178 6180889.322723, 5635487.679308 6181092.723179, 5635919.997871 6180867.861816, 5635982.556787 6180439.613392, 5636414.863979 6180214.755128, 5636477.402999 6179786.541564, 5636909.69881 6179561.686404))",61.80555555555556,61.80555555555556,49.7577,29.2342,40.0,39.5014,43.5238,82.2049,40.162,53.47,74.31,38,38,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,22.3,60.4986,DEFICIT_INFRAESTRUCTURAL,46.0,63,61.80555555555556,39.5014,43.5238,82.2049,MEDIO,ALTO,BAJO,MEDIO,MUY_ALTO,BAJO,PRIORIDAD_MEDIA,CENTRALIDAD_CONECTIVA,CONECTIVIDAD,CONECTIVIDAD,FUERTE_CONECTIVIDAD,38,63,MANTENER_Y_OPTIMIZAR,38.19444444444444,56.4762,17.795100000000005,59.838,48.651975,62.92617277777778,IMPACTO_ALTO,50.853210000000004,MEDIA,58.233066166666674,PRIORIDAD_MEDIA,MEJORAR_INTERMODALIDAD,Existe un déficit relevante de intermodalidad respecto del potencial estructural de la centralidad.,62,12,8,INFRAESTRUCTURA|INTEGRACION|INTERMODALIDAD,CENTRALIDAD_CONECTIVA
